living_in_m2,bedrooms,grade,price
183.94794,3,3,560000
120.7739,2,2,445950
98.47718,2,1,169500
216.46399,2,4,516000
196.95436,2,4,693000
148.6448,3,2,260000
69.67725,1,1,435000
226.68332,2,3,530000
367.89588,3,5,805000
292.64445,3,2,330000
362.3217,2,1,415000
170.01249,2,3,430000
203.45757,3,2,385000
213.6769,2,3,452000
159.79316,1,2,565000
184.87697,2,3,779000
259.19937,2,4,750000
242.47683,2,4,780000
78.03852,2,1,178000
138.42547,2,4,735000
194.16727,2,1,258000
187.66406,3,4,554729
230.39944,2,3,498000
233.18653,3,2,510000
126.34808,1,3,479950
137.49644,2,2,250000
102.1933,1,3,574000
126.34808,2,2,238000
261.98646,2,4,749000
109.62554,1,1,275000
87.32882,2,2,342500
228.54138,3,2,570000
198.81242,3,2,304400
91.04494,1,1,395000
325.1605,3,4,840000
121.70293,1,1,575000
155.14801,2,2,252000
221.10914,3,3,350000
196.95436,3,2,379500
100.33524,2,2,284000
262.91549,3,2,628000
166.29637,2,3,493000
339.09595,3,4,696000
253.62519,3,3,885000
120.7739,2,1,380000
291.71542,3,5,712000
135.63838,2,3,337000
236.90265,3,3,855000
234.11556,3,3,536000
264.77355,3,2,655000
163.50928,2,3,690000
246.19295,3,4,1008000
149.57383,2,2,514000
231.32847,3,2,700000
148.6448,2,3,350000
174.65764,3,2,240000
171.87055,2,2,440250
177.44473,3,2,200000
174.65764,3,2,310000
224.82526,3,3,298000
178.37376,3,3,303500
291.71542,2,4,532500
204.3866,2,3,689000
255.48325,3,4,1030000
125.41905,2,2,170000
146.78674,2,2,517100
231.32847,3,3,608000
287.9993,3,4,975000
144.92868,1,3,579000
222.03817,3,3,845000
257.34131,3,2,283450
157.9351,2,1,284700
152.36092,2,2,397000
340.95401,3,3,569000
360.46364,2,5,1030000
309.36699,3,3,911100
167.2254,3,3,225000
280.56706,3,4,975000
81.75464,1,2,248500
193.23824,3,2,231500
335.37983,3,2,587000
287.07027,3,4,908950
130.0642,2,2,295000
130.99323,2,2,274950
228.54138,3,3,313000
196.95436,2,3,733500
185.806,3,2,810000
289.85736,3,4,444900
150.50286,2,2,498000
192.30921,2,2,196000
140.28353,2,1,313950
131.92226,2,2,205000
185.806,2,1,244000
169.08346,2,3,417000
147.71577,2,2,225000
111.4836,2,2,130000
101.26427,1,2,577000
162.58025,2,3,525000
108.69651,2,2,252000
191.38018,1,2,485000
335.37983,3,4,1010800
202.52854,3,3,289999
288.92833,3,2,719000
295.43154,3,4,850000
199.74145,2,2,500000
157.00607,2,3,431000
241.5478,2,2,540000
233.18653,2,3,825000
314.94117,3,3,460000
207.17369,3,2,337000
183.94794,3,2,279000
153.28995,2,2,320000
219.25108,3,3,535000
175.58667,3,2,314950
117.98681,1,2,355000
195.0963,2,2,480000
287.9993,3,2,1001000
236.90265,2,2,325000
252.69616,3,3,485000
240.61877,3,3,790100
208.10272,3,3,497000
225.75429,2,2,780000
202.52854,2,2,455000
167.039594,3,2,199900
264.77355,2,3,335000
72.46434,1,1,135000
264.77355,3,4,679950
231.32847,2,4,700000
230.39944,2,4,420000
98.47718,2,2,255000
187.66406,2,2,405000
152.36092,2,2,450000
94.76106,2,1,219950
211.81884,3,4,560000
208.10272,2,2,399000
252.69616,3,3,599950
69.67725,1,1,135000
168.15443,3,2,400000
99.40621,1,4,259950
144.92868,1,3,295000
262.91549,3,5,744000
208.10272,2,3,450000
183.94794,2,2,555000
163.230571,3,2,375000
161.65122,2,1,395000
183.01891,3,2,315000
206.24466,2,3,615000
297.2896,2,4,580000
126.34808,1,3,755000
240.61877,3,3,550000
168.15443,2,2,827500
142.14159,2,3,439000
151.43189,2,2,330950
129.13517,3,2,425000
313.08311,3,5,1065000
212.74787,1,4,630000
316.79923,3,3,471000
195.0963,3,3,759950
172.79958,1,3,672500
263.84452,3,3,372000
265.70258,3,2,565000
141.21256,2,2,314950
205.31563,2,3,635250
293.57348,3,4,840000
165.36734,2,2,500000
95.69009,3,2,310000
222.03817,2,2,405300
101.26427,2,1,249000
109.62554,2,2,347500
248.98004,2,2,590000
162.58025,2,2,370000
278.709,3,2,380000
86.39979,1,1,190000
164.43831,1,3,279000
258.27034,2,3,666000
256.41228,3,5,686000
122.63196,2,2,269000
135.63838,2,1,222000
180.23182,3,2,550000
104.05136,1,2,215000
182.08988,2,2,320000
134.70935,2,3,465000
215.53496,3,4,934550
105.90942,2,2,319900
117.05778,2,2,335500
220.18011,3,3,479000
130.99323,2,2,239900
131.92226,2,2,413107
187.66406,3,2,335000
327.01856,3,4,1110000
173.72861,2,3,565000
124.49002,2,2,475000
223.89623,3,2,432000
170.94152,2,2,210500
94.76106,2,2,238000
172.79958,2,3,560000
116.12875,1,2,349000
170.01249,2,3,274000
166.29637,3,2,312000
98.47718,2,2,420000
72.46434,1,1,285000
128.20614,2,2,322000
298.21863,3,3,465000
104.05136,2,2,435000
157.9351,3,2,500000
171.87055,3,2,475000
257.34131,3,3,359000
185.806,3,3,756100
124.49002,2,2,339950
196.95436,2,2,300000
145.85771,2,2,240000
186.73503,2,3,453246
192.30921,3,3,410000
192.30921,2,3,575000
118.91584,2,2,232000
88.25785,2,1,137000
233.18653,2,4,699950
130.0642,2,2,252000
155.14801,3,2,229999
135.63838,2,2,580000
198.81242,2,3,507000
186.642127,3,3,279000
168.15443,2,2,314000
198.81242,2,2,375000
161.65122,1,1,173000
192.30921,2,4,850830
120.7739,2,2,417000
108.69651,1,1,302000
358.60558,2,4,880000
62.24501,1,1,240000
152.36092,2,3,517000
223.89623,2,3,625000
130.99323,2,2,279900
129.785491,2,2,257000
75.25143,1,2,253500
161.65122,1,2,565000
171.87055,2,2,359782
92.903,2,2,396480
93.83203,1,2,441500
188.59309,3,2,365000
315.8702,2,3,825000
236.90265,1,5,630000
150.50286,2,2,532500
143.07062,2,2,176000
208.10272,3,3,980000
186.73503,2,2,299000
248.05101,3,3,575000
143.07062,2,3,520000
122.63196,3,2,510000
250.8381,3,4,470000
248.98004,2,4,660000
90.11591,2,2,155000
155.14801,2,2,289000
107.76748,1,1,700000
181.16085,3,2,438000
150.50286,2,2,500000
93.83203,2,1,250000
330.73468,3,5,790000
129.13517,2,2,440000
131.271939,2,3,260000
140.28353,2,2,247000
144.92868,2,3,306000
205.31563,3,4,648000
168.15443,2,2,340500
93.83203,2,2,315000
83.6127,1,1,219000
211.81884,2,3,450000
162.58025,3,1,330000
106.83845,2,3,436000
173.72861,1,3,559950
133.78032,1,2,425000
130.0642,1,2,395000
125.41905,2,2,325000
236.90265,2,3,990000
104.05136,2,1,401000
279.63803,3,3,401000
158.86413,2,2,230000
79.89658,1,1,256000
180.23182,2,2,665000
240.61877,3,4,781000
210.88981,3,3,643000
196.02533,3,3,324000
159.79316,2,2,628000
222.03817,3,2,267500
263.84452,2,4,589410
127.27711,2,2,530000
103.12233,1,1,448000
131.92226,3,2,349950
178.37376,2,3,429000
151.246084,2,2,250000
175.58667,3,2,775000
136.56741,1,1,241000
126.34808,2,3,359000
65.96113,1,1,153000
172.79958,2,3,505000
130.99323,2,3,655000
148.6448,2,2,440500
137.49644,3,1,890000
91.97397,2,2,399000
151.43189,2,2,350000
280.56706,3,4,808100
194.16727,1,2,477500
236.623941,3,4,392440
104.98039,3,1,182200
59.45792,1,1,279200
220.18011,2,4,655000
190.45115,3,2,245000
145.85771,2,2,325000
94.76106,2,2,230000
189.52212,2,2,355000
162.58025,2,2,368000
136.56741,2,2,475000
116.12875,2,2,282950
260.1284,2,3,653000
147.71577,3,2,783200
276.85094,2,5,725000
212.74787,2,4,440000
207.17369,3,2,440000
272.20579,3,4,257000
73.39337,1,2,169317
145.85771,1,3,349950
118.91584,1,1,230000
202.52854,3,2,657000
262.91549,2,4,539000
104.05136,1,2,166000
97.54815,2,1,220000
256.41228,3,3,550000
253.62519,3,2,599000
375.32812,3,5,1115000
222.9672,3,3,420000
279.63803,3,4,568500
132.85129,3,1,133000
118.91584,2,2,165000
227.61235,3,4,559950
185.806,3,2,330000
132.85129,3,2,375000
254.55422,3,4,706000
260.778721,3,3,630000
159.235742,3,3,305000
130.99323,2,2,263000
261.05743,3,4,830000
170.01249,2,3,429950
197.88339,3,2,325000
100.33524,2,2,805000
105.90942,1,1,365500
176.5157,2,3,440000
142.14159,3,1,338000
185.806,3,2,267000
76.18046,1,1,235000
198.81242,2,3,625000
208.10272,3,2,475000
96.61912,1,2,412000
311.22505,3,5,650000
203.45757,2,3,525000
183.01891,2,2,419000
97.54815,2,1,206000
190.45115,2,3,439500
254.55422,3,3,730000
279.63803,3,4,980000
105.90942,1,2,305000
77.10949,1,2,393000
109.62554,2,2,342400
217.39302,3,2,305000
130.528715,1,3,405000
202.52854,2,3,560000
170.94152,2,3,585000
244.33489,3,3,495000
170.94152,1,2,513000
69.67725,1,2,258000
129.692588,1,2,225000
250.8381,3,2,385000
137.49644,2,3,580000
250.8381,2,2,402000
176.5157,2,2,311000
141.21256,2,3,525000
132.85129,3,2,575000
222.9672,3,3,435000
161.65122,1,2,452000
170.01249,3,2,260000
137.49644,2,2,635000
198.81242,3,3,250750
91.97397,2,1,495000
106.83845,2,1,168000
259.19937,3,3,484259
127.27711,3,1,175000
131.92226,2,3,455000
167.2254,3,2,632750
272.20579,2,3,754842
223.524618,3,3,270500
331.66371,3,2,627000
164.43831,1,3,369900
187.66406,3,2,245000
254.55422,2,2,259000
117.98681,2,2,260000
116.12875,2,2,440000
248.98004,3,3,379950
128.20614,2,1,189000
73.39337,1,1,436000
112.41263,2,2,453000
117.05778,2,2,380000
117.05778,1,2,436500
222.03817,2,3,623000
244.33489,3,3,575000
183.01891,2,2,289000
133.78032,2,2,250000
182.08988,2,2,655000
355.632684,3,4,552900
163.50928,3,2,247500
139.3545,2,1,270000
138.332567,2,2,255900
146.78674,3,3,525000
272.20579,3,4,442515
279.63803,3,4,1085500
292.64445,3,4,727000
103.12233,1,3,499000
149.57383,2,2,293500
242.47683,2,5,665000
255.48325,3,3,615000
97.54815,1,1,210000
126.34808,2,1,430000
104.98039,2,1,261500
148.6448,2,2,460000
275.92191,3,3,855169
155.14801,3,3,661000
106.83845,2,1,420000
233.18653,2,3,562000
196.02533,2,2,565000
122.63196,2,2,370000
226.68332,3,2,484000
114.27069,3,2,252750
242.47683,3,2,439000
113.34166,2,1,286700
133.78032,2,3,500000
89.18688,2,2,477000
120.7739,2,1,247500
139.3545,2,2,215000
173.72861,3,2,490000
170.94152,3,2,639000
172.79958,2,2,280000
216.46399,3,2,950000
144.92868,2,2,500000
288.92833,3,3,875000
141.21256,3,3,517500
314.94117,3,5,835000
57.59986,1,1,148000
277.77997,3,4,645500
103.12233,2,2,411500
285.21221,2,4,550000
232.2575,3,4,575000
161.65122,2,2,275000
58.52889,1,1,148000
289.85736,3,3,976000
212.74787,3,3,436500
263.84452,3,3,375000
174.65764,2,2,299500
184.87697,2,2,450000
124.49002,2,2,313000
101.26427,1,3,319000
84.54173,1,1,85000
155.14801,2,4,631000
287.07027,3,4,855000
154.21898,2,2,412500
202.52854,2,2,325000
101.26427,2,1,289950
233.18653,1,4,811000
147.71577,2,1,235000
235.97362,3,2,525000
90.11591,1,1,217000
93.83203,2,1,183500
91.97397,2,1,246000
154.21898,2,2,712500
148.6448,2,3,490000
141.21256,2,2,447000
135.63838,1,2,312000
210.88981,2,3,575000
161.65122,3,2,470000
233.18653,3,3,285000
113.34166,2,2,210500
235.97362,2,4,845000
116.12875,2,2,439000
274.99288,3,4,633634
288.92833,2,4,700000
174.65764,3,2,560000
140.28353,2,1,190000
185.806,3,2,310597
89.18688,2,2,215000
231.32847,3,2,749500
104.05136,2,2,178500
314.01214,3,3,350000
166.29637,3,2,409950
117.05778,1,2,230000
230.39944,3,2,780000
179.30279,3,3,689888
133.78032,1,3,330000
301.00572,2,2,654000
120.7739,2,2,310000
133.78032,2,2,330000
117.98681,2,3,461000
148.6448,3,1,286000
152.36092,2,2,408000
207.17369,2,3,491500
88.25785,1,2,482000
178.37376,3,2,250000
209.96078,2,3,435000
124.49002,2,2,385000
145.85771,1,2,208400
244.33489,2,4,609000
194.16727,3,3,830000
112.41263,3,1,452000
235.04459,3,3,650000
210.88981,3,3,676101
224.82526,2,3,441500
203.45757,2,3,699950
153.28995,2,2,252350
269.976118,3,4,418395
209.96078,2,2,550000
142.14159,3,2,620000
146.78674,2,2,210000
202.52854,2,2,485000
157.9351,2,2,652000
93.83203,2,2,636100
142.14159,2,2,245000
127.27711,3,2,545000
58.52889,1,2,430000
157.9351,2,3,800000
176.5157,3,3,566000
155.14801,3,3,582000
252.69616,2,5,873000
148.6448,2,3,287000
176.5157,2,1,239950
247.12198,3,3,583000
84.54173,1,2,422500
293.57348,3,5,693000
164.43831,3,2,447500
168.15443,3,3,575000
223.89623,1,2,287000
166.29637,2,2,260000
119.84487,2,2,450000
181.16085,1,3,438000
109.62554,2,2,190000
153.28995,2,3,472500
187.66406,3,2,302000
163.50928,2,3,544000
120.7739,2,2,263000
179.30279,2,2,326000
169.08346,2,2,205000
176.5157,3,1,410000
213.6769,3,4,775000
152.36092,2,2,410000
184.87697,2,2,256750
241.5478,3,3,555000
167.2254,2,3,362500
176.5157,2,2,250000
189.52212,3,2,561750
150.50286,1,2,475000
245.26392,3,4,1084500
242.47683,2,2,780000
159.79316,2,4,608000
116.12875,2,2,530000
120.7739,2,2,427000
121.70293,1,2,505000
124.49002,2,1,281000
175.58667,3,2,450000
169.08346,2,2,329950
223.89623,2,2,480000
134.70935,2,2,405000
185.806,3,3,318989
165.36734,3,3,240000
203.45757,2,3,988000
133.78032,3,2,397000
229.47041,3,3,565000
170.01249,2,2,283000
379.97327,3,5,1095000
108.69651,1,2,425000
126.34808,2,1,360000
115.19972,2,2,699999
186.73503,2,2,475000
241.5478,2,3,475000
193.23824,3,3,783000
220.18011,3,3,400000
126.34808,3,2,329950
115.19972,2,3,543000
170.94152,3,2,279000
218.32205,3,2,426950
220.18011,3,3,688100
100.33524,2,2,147400
189.52212,3,2,500000
171.87055,2,3,580000
307.50893,3,4,999950
111.4836,2,1,263700
176.422797,2,2,289900
216.46399,2,1,420000
181.16085,2,3,510000
270.34773,3,4,805000
132.85129,1,2,460000
194.445979,3,2,300000
196.95436,3,2,396400
120.7739,2,2,275000
209.96078,2,2,400000
180.23182,3,3,315000
117.98681,3,2,402500
144.92868,1,3,519000
296.36057,3,4,750000
232.2575,3,3,390000
152.36092,2,3,602000
291.71542,3,2,409000
171.87055,3,2,270000
156.07704,2,2,372500
110.55457,3,1,312000
147.71577,1,2,490000
112.41263,1,2,156601
158.86413,2,3,431000
124.49002,2,2,417000
207.17369,3,3,565000
243.40586,3,4,672500
131.92226,2,2,410000
140.28353,2,2,450000
117.05778,3,2,650000
163.50928,2,2,444950
104.98039,3,1,293000
113.34166,2,1,380000
115.19972,2,2,350000
152.36092,3,2,450000
205.31563,3,3,334000
156.07704,2,2,262000
86.39979,1,1,230000
237.83168,3,3,350000
173.72861,3,2,455000
179.30279,3,3,310000
236.90265,3,2,645000
140.28353,2,2,593777
92.903,2,1,199000
129.13517,2,3,267000
310.29602,3,5,749950
157.00607,2,2,267000
137.49644,2,1,398000
240.61877,2,4,660000
336.30886,3,5,680000
347.45722,3,4,860000
90.11591,1,1,300000
201.59951,2,2,539000
238.76071,3,3,889000
150.50286,3,2,218000
154.21898,2,2,635500
122.63196,2,2,275000
188.59309,3,4,474950
155.14801,3,2,204700
322.37341,3,4,950000
191.38018,3,2,343888
287.07027,2,4,567500
65.96113,1,1,215000
234.11556,3,3,508500
98.47718,2,2,349950
233.18653,3,4,588000
146.78674,3,2,525000
122.63196,1,2,575000
82.68367,2,2,371000
137.49644,2,3,315000
171.87055,3,2,383000
233.18653,3,3,570000
94.76106,2,2,208000
358.60558,3,4,820875
142.14159,2,2,452000
108.69651,1,1,312000
203.45757,3,3,524000
153.28995,3,2,282500
263.84452,3,3,585000
273.13482,3,4,530000
254.55422,2,5,699000
261.98646,2,2,297975
299.14766,3,3,640000
78.03852,1,1,275000
133.78032,2,3,515000
85.47076,2,1,207000
215.53496,2,3,675000
204.3866,2,2,290000
198.81242,3,3,350000
126.34808,2,1,450000
279.63803,3,3,482000
168.526042,3,2,530000
284.28318,3,2,390000
212.74787,2,3,635000
171.87055,3,2,352000
103.12233,1,2,665000
301.00572,2,5,651000
263.84452,3,5,650000
176.5157,2,2,615000
320.51535,3,5,1050000
248.98004,3,3,525000
157.9351,2,2,245000
149.388024,2,3,280000
119.84487,1,2,265000
86.39979,1,2,700000
172.892483,2,3,499000
203.45757,3,2,565000
199.74145,3,2,486000
156.07704,2,2,427000
80.82561,2,1,177000
167.689915,2,2,266000
172.79958,3,3,292500
157.00607,2,2,499000
158.86413,2,1,340000
143.99965,2,2,280000
198.81242,2,3,577500
262.91549,1,5,795000
92.903,2,1,212000
99.40621,1,2,350000
259.19937,3,3,485000
184.87697,2,3,490000
70.60628,1,1,530000
138.42547,1,2,625000
154.21898,2,2,605000
361.39267,3,4,985000
208.10272,3,2,395000
217.39302,3,4,590000
243.40586,2,5,725000
173.72861,2,2,259000
271.27676,3,3,810000
252.69616,3,2,429000
102.1933,1,2,450000
217.39302,2,4,982218
214.60593,3,3,320000
129.13517,2,3,292500
97.54815,2,2,260000
250.8381,3,4,690000
78.03852,1,2,130000
192.30921,3,2,430000
186.73503,3,2,250000
196.02533,3,3,568000
172.79958,2,3,625000
320.51535,3,3,445000
180.23182,3,2,639000
156.07704,3,2,525000
122.63196,2,2,300000
86.39979,1,1,226950
157.00607,2,2,464550
114.27069,2,2,210000
142.14159,2,2,635000
98.47718,1,1,279475
254.55422,2,4,660000
217.39302,2,3,780000
238.76071,3,4,655000
183.94794,3,2,287000
333.52177,3,5,1100000
313.08311,3,4,825000
104.887487,1,2,330000
174.65764,2,2,735000
93.83203,2,1,550000
176.5157,3,2,215000
99.40621,2,2,226750
171.87055,3,3,430000
114.27069,2,3,393500
93.83203,2,2,347000
135.63838,2,2,400000
299.14766,2,4,768000
225.940096,2,4,427000
214.60593,3,3,850000
98.47718,2,2,641200
260.1284,3,4,345600
212.74787,1,3,339950
78.96755,1,1,490000
120.7739,1,3,344000
246.19295,3,4,685000
100.33524,1,1,112000
235.04459,3,3,336000
232.2575,3,2,455000
193.23824,3,3,500000
133.78032,3,1,199000
164.43831,2,2,373000
143.07062,2,3,375000
138.42547,2,2,415000
234.11556,2,5,590000
170.94152,2,2,285000
237.83168,3,2,442000
104.98039,1,3,631500
158.86413,1,2,453500
98.47718,2,1,310000
156.07704,2,4,629950
221.10914,3,3,340000
267.56064,3,3,362000
179.30279,2,3,407500
293.57348,3,4,860000
223.89623,3,3,617950
212.74787,2,2,481000
176.5157,3,2,270000
99.40621,1,2,640000
90.11591,2,2,184000
183.01891,3,2,347500
248.98004,2,3,417400
165.36734,1,2,691000
190.45115,3,3,601002
149.57383,2,3,505000
153.28995,2,3,424950
149.57383,2,2,449950
226.68332,3,4,672000
143.07062,2,1,202500
286.14124,2,4,569999
105.90942,1,2,466000
215.53496,3,3,325900
159.79316,2,3,514000
157.9351,3,2,420000
209.03175,2,3,792000
113.34166,2,2,447000
222.9672,3,2,525000
187.66406,3,1,575000
173.72861,2,3,580000
145.85771,3,2,339900
241.5478,3,2,840000
252.138742,3,4,485230
133.78032,3,2,500000
308.43796,3,2,687500
260.1284,3,4,770000
172.79958,3,2,338000
115.19972,2,2,324950
190.45115,3,3,403900
152.36092,3,2,832600
117.05778,2,2,550000
65.96113,1,1,385195
202.52854,3,2,473000
160.72219,3,2,312000
172.79958,2,2,352500
214.60593,3,2,364950
224.82526,2,5,640000
113.34166,3,2,230000
165.553146,2,2,326000
129.13517,2,4,458000
157.00607,2,3,336900
167.2254,1,4,542000
167.2254,2,3,567000
191.38018,2,2,290000
138.42547,2,1,325000
220.18011,3,2,310000
152.36092,2,3,245700
234.11556,3,4,610685
168.15443,2,2,503500
169.08346,2,3,307635
181.16085,3,2,385000
222.03817,2,3,363000
146.78674,2,2,255000
84.54173,2,1,330000
299.14766,3,3,440000
145.85771,2,3,792000
217.39302,2,5,529000
223.89623,2,4,555000
103.12233,2,2,589000
222.502685,1,3,800000
93.83203,1,2,310000
160.350578,2,2,363750
183.94794,2,2,432500
148.6448,2,2,393500
257.34131,2,3,470000
117.98681,2,2,449000
175.58667,3,2,298500
174.65764,3,2,520500
226.68332,2,3,729000
65.0321,1,1,266000
261.98646,2,4,705000
116.12875,2,2,350000
136.56741,2,3,245000
93.83203,2,2,470000
105.90942,2,2,356000
66.89016,1,1,310000
215.53496,1,1,360000
147.71577,2,3,609500
329.80565,3,4,920000
239.68974,3,2,358000
160.72219,2,2,676000
112.41263,2,2,440000
239.68974,2,5,699000
182.08988,2,3,560000
177.44473,2,3,580000
126.34808,2,1,255544
92.903,2,2,725000
286.14124,3,4,841000
258.27034,2,4,479950
161.65122,2,3,568000
183.94794,2,2,299950
256.41228,3,3,500000
196.95436,2,2,325000
95.69009,2,2,267000
102.1933,3,2,225800
163.50928,2,2,314950
252.69616,2,4,910000
144.92868,2,2,380000
105.90942,2,2,310000
153.28995,2,2,259500
118.91584,1,1,195000
161.65122,2,2,415000
256.41228,3,3,614000
143.99965,2,3,266000
196.02533,3,3,420000
207.17369,2,2,440000
76.18046,1,2,508000
117.98681,2,3,360000
231.32847,3,3,700000
146.78674,2,3,500000
96.61912,2,1,330000
279.63803,3,4,822600
117.05778,2,3,342000
105.90942,3,1,340000
122.63196,2,2,410000
159.79316,2,2,500000
272.20579,3,4,800000
147.71577,2,3,580000
126.34808,2,2,535000
208.10272,3,2,635000
162.58025,2,2,595000
91.04494,1,3,329000
124.49002,2,2,345000
91.97397,1,1,409950
97.54815,1,2,245000
133.78032,3,1,232000
185.806,2,3,325000
196.95436,3,2,489000
207.17369,3,2,355000
340.02498,2,4,530000
106.83845,2,2,305000
76.18046,1,2,361280
160.72219,1,2,200000
206.24466,3,2,419950
310.29602,3,4,910000
308.066348,2,4,490600
224.82526,3,2,525000
143.99965,2,2,240000
138.42547,2,2,465000
159.79316,2,2,950000
335.37983,3,3,610000
177.44473,3,3,528000
193.23824,3,3,538888
214.60593,3,3,310000
226.68332,3,3,576000
144.92868,2,3,592000
308.43796,2,5,760000
239.68974,3,3,449500
160.72219,2,2,575000
113.34166,2,2,280000
131.92226,2,2,450000
179.30279,2,2,531800
107.76748,1,2,425000
269.4187,3,3,675000
150.50286,2,2,445000
342.81207,3,4,640000
143.99965,2,2,259000
173.72861,2,3,377000
116.12875,2,1,555000
239.225225,3,3,359000
63.17404,1,1,252000
183.01891,3,2,274900
171.87055,2,2,547500
170.01249,2,2,210000
235.04459,3,2,340000
170.94152,2,2,435000
94.76106,2,2,322500
222.9672,3,3,425000
82.68367,1,2,362000
188.59309,2,3,685000
195.0963,3,1,207000
177.44473,3,2,253000
152.36092,2,2,775000
230.39944,3,3,424950
214.60593,3,3,640000
164.43831,3,2,455000
157.00607,2,2,212000
210.88981,2,4,766000
226.68332,3,4,769000
169.08346,2,2,309000
164.43831,2,3,436110
217.39302,3,3,465000
119.84487,2,2,232000
111.4836,1,3,455000
89.18688,1,2,358000
128.20614,2,2,380000
80.82561,2,1,217000
155.14801,2,2,252000
154.21898,2,2,250000
244.33489,2,2,280000
119.84487,2,3,450000
319.58632,3,4,725000
209.96078,3,4,980000
113.34166,2,2,222000
85.47076,1,2,555500
186.73503,3,3,800000
107.76748,2,2,508300
173.72861,2,2,485000
279.63803,3,4,769000
290.78639,3,4,685530
103.12233,1,1,293000
166.29637,2,1,335000
142.14159,2,2,250000
171.87055,3,2,485000
159.79316,3,2,339000
148.6448,2,3,315000
236.90265,2,3,316000
136.56741,1,2,239000
195.0963,2,2,495000
194.16727,2,2,288000
92.903,2,1,295000
